recipe_name	ingredient_not_found	Error	item_link	weight	quantity	energy_gm	protein_gm	fat_gm	carbs_gm	total_dietary_fibre_gm	sugar_gm	sodium_mg	trans_fat_gm	total_saturated_fat_gm	cholesterol_mg	added_sugar_gm	0	0	0
thai crispy vegetables	SUCCESS	SUCCESS	https://www.tarladalal.com/Thai-Style-Coconut-Cream-Soup-430r	100	0	253.641676	3.232793296	19.4772067	16.55681564	1.724581006	0.162681564	220.8011173	0.009832402	0.04377095	0	0			
khatta moong,green moong in buttermilk,gujarati khatta mag	SUCCESS	SUCCESS	https://www.tarladalal.com/Khatta-Moong-(-Gujarati-Recipe)-617r	100	0	253.839779	13.20740331	8.719005525	30.87248619	3.982320442	0.359668508	475.558011	0.139558011	1.190939227	2.651933702	0			
aloo kurkure,chatpate kurkure aloo	SUCCESS	SUCCESS	https://www.tarladalal.com/Aloo-Kurkure-2909r	100	0	253.8685121	4.267128028	10.87058824	35.35778547	1.532179931	0.377854671	407.5432526	0.182698962	0.488927336	0	0			
blueberry cake	SUCCESS	SUCCESS	http://www.food.com/recipe/blueberry-snack-cake-75598	100	1.212121212	253.956229	4.26969697	6.907744108	44.85151515	0.653872054	22.84444444	144.4242424	0.026936027	0.263680135	1.616161616	0			
meat sausage	SUCCESS	SUCCESS	http://www.food.com/recipe/old-fashioned-english-breakfast-sausage-or-sausage-patties-104052	100	0	254.2937963	8.694042138	3.561033945	46.26914553	3.635973469	3.894459618	1668.313305	0	0.839824425	0.213031604	0			
hyderabadi rice kheer	SUCCESS	SUCCESS	https://www.tarladalal.com/Gil-e--Firdaus-Hyderabadi-Rice-Kheer-41438r	100	0	254.4951768	6.147031083	8.933118971	35.55357985	1.177706324	7.442186495	25.62936763	0.000643087	1.215217578	4.758842444	0			
andhra chicken pickle	SUCCESS	SUCCESS	http://www.sanjeevkapoor.com/Recipe/Andhra-Chicken-Pickle.html	100	0	254.8409091	15.44590909	20.33090909	3.031818182	1.581818182	0.917727273	192.4393939	0.266666667	1.964939394	61.36363636	0			
ilish macher korma,bengali ilish korma,hilsa korma,hilsa in rich gravy	SUCCESS	SUCCESS	https://www.archanaskitchen.com/ilish-macher-korma-recipe	100	0	254.975631	14.78833768	17.41209748	10.66901654	0.535509138	1.962663185	709.1897302	0.010443864	1.127375979	1.479547433	0			
khandvi,khandvi gujrati snack	SUCCESS	SUCCESS	https://www.tarladalal.com/Khandvi-(-Gujarati-Recipe)-557r	100	0.843437006	255.1481286	11.57899842	10.58273063	27.95795467	5.664522931	4.608666315	468.9889299	0.351291513	1.0026136	2.530311017	0			
fruit kesari	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/fruit-kesari-recipe/	100	0	255.2007874	3.582992126	10.69748031	37.20169291	1.385433071	11.1257874	10.2007874	0	0.281019685	0.355181102	0			
piyush,faral piyush	SUCCESS	SUCCESS	https://www.tarladalal.com/Piyush-Faral-Piyush-Recipe-32553r	100	0	255.8207547	7.560377358	7.646226415	39.27867925	0	2.824528302	38.23584906	0	0	0	0			
potato chips	SUCCESS	SUCCESS	http://allrecipes.com/recipe/73135/homestyle-potato-chips/	100	0	256.4247788	1.132743363	21.30973451	16	1.203539823	0	3094.707965	0.37380531	0.983362832	0	0			
rava vada,sooji vada	SUCCESS	SUCCESS	https://www.tarladalal.com/Rava-Vada-Sooji-Vada-41937r	100	2.139037433	256.5989305	7.737967914	2.500534759	50.80213904	0.703743316	0	237.2085561	0	0.427807487	1.28342246	0			
"pumpkin and chawli errissery,pumpkin and lobhia sabzi,pumpkin and 
lobhia errissery"	SUCCESS	SUCCESS	0	100	0	257.7484355	18.53972466	1.404881101	42.94560701	0.183854819	0.405256571	261.7359199	0.011013767	0.030827284	0	0			
tomato methi rice,brown rice cooked with tomato and fenugreek,tamatar methi brown rice	SUCCESS	SUCCESS	https://www.tarladalal.com/Tomato-Methi-Rice-(-Iron-Rich-Recipe-)-35073r	100	0	258.5396146	6.131163455	3.017130621	51.40775161	3.691363312	0.820770878	161.5546039	0.047080657	1.175727338	0	0			
pepper paneer	SUCCESS	SUCCESS	http://www.sanjeevkapoor.com/Recipe/Pepper-Paneer-Chettinad.html	100	0	258.721519	7.920316456	23.68810127	3.924556962	2.046202532	0.746962025	543.5379747	0.280481013	11.91349367	33.41772152	0			
cucumber carrot cow milk curd rice	SUCCESS	SUCCESS	0	100	0	259.2007168	5.886738351	3.001433692	51.73978495	2.872759857	0.765591398	161.8358423	0.006953405	0.758960573	1.075268817	0			
turkish eggplants pilaf,turkish rice pilau with eggplants,turkish eggplant pilau,patlicanli pilav,turkish aubergine pilau	SUCCESS	SUCCESS	http://www.geniuskitchen.com/recipe/turkish-eggplant-aubergine-pilaf-patlicanli-pilav-387331	100	0	259.4991986	4.756178615	3.844752058	50.11274158	2.106052316	0.451003264	150.5564153	0.095588322	2.742166984	0	0			
paneer tikki	SUCCESS	SUCCESS	https://www.tarladalal.com/Paneer-Tikki-166r	100	2.127659574	259.712766	9.448829787	18.20297872	15.75797872	0.584042553	2.353404255	646.0957447	0.187234043	2.434457447	11.91489362	0			
moong dal dahi vada,mung dal dahi vada,mung daal dahi vada	SUCCESS	SUCCESS	https://www.tarladalal.com/Moong-Dal-Dahi-Vada-1387r	100	0	260.141844	8.868085106	16.21276596	20.94184397	4.624113475	1.872340426	321.6879433	0.24964539	1.890212766	3.404255319	0			
paneer fritters	SUCCESS	SUCCESS	https://www.tarladalal.com/Paneer-Fritters-(--Starter-Recipe)-2910r	100	1.840490798	260.4996592	9.692379005	13.58282209	30.20321745	1.64601227	1.764826176	565.4543286	0.14396728	1.08302863	6.952965235	0			
rice and moong dal idli,chawal aur moong dal idli	SUCCESS	SUCCESS	https://www.tarladalal.com/Rice-and-Moong-Dal-Idli-4665r	100	2.776572668	260.6052061	8.013449024	0.590043384	54.56995662	3.310629067	0.822559653	353.9223427	0	0.091843818	0	0			
upperi,raw banana crips,green banana chips	SUCCESS	SUCCESS	https://www.tarladalal.com/Upperi-Raw-Banana-Sweet-Crispies-Recipe-for-Onam-41913r	100	0	260.943662	0.676056338	8.578309859	46.9971831	1.464788732	20.92957746	18.02816901	0.002366197	7.031267606	0	0			
bengali mixed vegetable sabzi	SUCCESS	SUCCESS	https://www.tarladalal.com/Bengali-Mixed-Vegetable-Dry-Sabzi--Panch-Phodoner-Chorchori-41468r	100	0	261.7955556	15.58933333	2.075555556	46.72088889	18.59644444	3.014222222	187.5413333	0.015644444	0.188533333	0	0			
chhole bhature	SUCCESS	SUCCESS	https://www.tarladalal.com/Chole-Bhature-2810r	100	0	262.0974946	9.344803283	11.55419986	30.62607289	11.43130582	0.155889452	135.7448709	0.153000241	0.451744629	0	0			
quinoa salad	SUCCESS	SUCCESS	https://www.tarladalal.com/Quinoa-Feta-and-Mixed-Veg-Salad-41661r	100	0	262.3297872	8.629929078	8.885833333	37.6637766	4.934751773	1.532535461	286.2943262	0.042074468	2.602567376	4.082446809	0			
calcutta biryani,kolkata style mutton biryani,calcutta style mutton biryani	SUCCESS	SUCCESS	http://www.scratchingcanvas.com/kolkata-style-mutton-biryani-step-by-step-recipe/	100	0	265.2142105	7.2693	6.704407895	42.76576053	1.127263158	0.332973684	342.3365789	0.019157895	0.173139737	0.315789474	0			
andhra chicken pulao,chicken pulao	SUCCESS	SUCCESS	http://www.sanjeevkapoor.com/Recipe/Andhra-Style-Chicken-Pulao-Sanjeev-Kapoor-Kitchen-FoodFood.html	100	0	265.2761816	10.28545876	8.244091752	36.01963392	0.805560704	0.068257646	210.7993513	0.036700649	0.701720575	28.1510658	0			
ram khichdi,ram pulao,gatta pulao	SUCCESS	SUCCESS	https://www.tarladalal.com/Ram-Khichdi-(-Gujarati-Recipe)-586r	100	0	265.423913	10.05434783	2.35326087	50.77119565	7.909782609	1.657717391	221.6086957	0	0.101586957	0	0			
fada ni khichdi,vegetable dalia,dalia khichdi	SUCCESS	SUCCESS	https://www.tarladalal.com/Fada-Ni-Khichdi-(-Gujarati-Recipe)-579r	100	0	266.3650794	13.63769841	4.339285714	44.89007937	11.71984127	3.739444444	170.5555556	0	0.091206349	0	0			
methi palak chawli dhokla	SUCCESS	SUCCESS	https://www.tarladalal.com/Methi-Palak-Chawli-Dhokla-5628r	100	0	266.4299065	18.7364486	2.796261682	41.74579439	0.807476636	0	394.6654206	0.032897196	0.086542056	0	0			
dahi channe ki sabzi	SUCCESS	SUCCESS	https://www.tarladalal.com/Dahi-Chane-ki-Subzi-(-Rajasthani)-3868r	100	0	266.5346535	13.16132013	7.612805281	37.74864686	6.869966997	6.079867987	300.7392739	0.07960396	1.246435644	2.376237624	0			
stuffed shahi puri	SUCCESS	SUCCESS	https://www.tarladalal.com/Stuffed-Shahi-Puri-242r	100	1.758241758	266.8571429	10.12527473	11.29230769	33.78021978	5.942857143	0.18021978	1933.345055	0	3.340659341	14.63736264	0			
stuffed bhindi sambhaariya,stuffed bhindi sambhariya,bhindi sambhariya	SUCCESS	SUCCESS	https://www.tarladalal.com/Stuffed-Bhindi-Sambhariya-41773r	100	0	266.8983051	8.571186441	15.07627119	25.08271186	5.288135593	6.122033898	353.7288136	0.457627119	0.601779661	0	0			
paneer ghee roast	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/paneer-ghee-roast-recipe/	100	0	267.0832442	8.795767772	23.62749198	4.856119809	0.508295245	0.010502772	1138.858893	0	8.928290577	39.03530098	0			
thai fried rice	SUCCESS	SUCCESS	https://www.tarladalal.com/Thai-Fried-Rice-461r	100	0	268.1682521	4.673638751	5.64584768	48.19389554	1.977181208	0.087831923	81.0720747	0.046221185	0.209828421	0	0			
date and sesame poranpoli,khajoor aur til poranpoli,khajoor parantha,sweet dates parantha	SUCCESS	SUCCESS	https://www.tarladalal.com/Date-and-Sesame-Puranpoli-5714r	100	0.761904762	268.2285714	7.136952381	5.971619048	48.61333333	6.95047619	9.413333333	1294.171429	0	0.397542857	0	0			
chingri malai curry,chingri malai kari,bengali king prawn coconut curry,prawn coconut curry	SUCCESS	SUCCESS	https://food.ndtv.com/recipe-chingri-malai-curry-106800	100	0	269.0105541	11.63134565	21.73331135	7.442295515	0.56530343	1.455277045	312.116095	0.000369393	0.740902375	0	0			
bhaja moonger daal,bhaja muger dal,bengali style bengali mung dal	SUCCESS	SUCCESS	https://www.archanaskitchen.com/sobji-diye-bhaja-muger-dal-recipe-bengali-style-moong-dal-with-winter-vegetables	100	0	269.36853	15.25695652	4.374637681	43.45447205	11.70186335	2.489440994	423.9855072	0.00057971	0.128848861	0	0			
milk halwa,paal halwa	SUCCESS	SUCCESS	http://www.subbuskitchen.com/2014/09/milk-halwa-recipe-paal-halwa.html	100	0	270.0212766	3.424255319	14.18510638	33.22723404	0.140425532	21.48553191	560.4042553	0.106382979	1.341829787	6.808510638	0			
mochar chop,banana flower croquette	SUCCESS	SUCCESS	http://www.foodloversownworld.com/2013/08/mochar-chop-banana-flower-cutlet.html	100	0.083822297	270.4149204	7.597233864	11.575943	33.90568315	2.417435038	2.566219614	431.8482816	0.088516345	0.662873428	0	0			
rainbow sundae,sprinkles ice cream sundae	SUCCESS	SUCCESS	0	100	0	271.3276973	3.66747182	8.17689211	45.41960548	0.243478261	24.77565217	113.5909823	0	2.308522544	15.65217391	5.434782609			
drumsticks curry,drumstick masala,drumstick gravy,murungaikkai masala,thakkali murungaikkai curry	SUCCESS	SUCCESS	https://www.tarladalal.com/Drumstick-Curry-South-Indian-Drumstick-Potato-Sabzi-32919r	100	0	271.4266667	2.729333333	19.1128	22.22933333	4.845333333	1.04	526.9813333	0.00224	6.5976	0	0			
calcutta fish fry	SUCCESS	SUCCESS	https://foodfoodonlyfood.wordpress.com/2016/09/09/bhetki-fish-fry-bengali-style-fish-fry-recipe/	100	0.925212028	271.8407864	11.41235158	16.7522128	19.12078643	1.326484194	1.519059368	424.6010023	0	1.888220894	0	0			
chicken ghee roast	SUCCESS	SUCCESS	http://www.sailusfood.com/2012/12/27/chicken-ghee-roast-mangalore-recipe/	100	0	271.905574	8.749819052	23.57060108	7.820222546	1.991118968	1.305324459	1253.444468	0.02703827	1.424754992	37.19009983	0			
spicy pudina khakra,pudina khakra	SUCCESS	SUCCESS	https://www.tarladalal.com/Spicy-Pudina-Khakhras-22300r	100	3.539823009	271.9911504	10.63548673	3.874955752	53.07787611	9.085840708	0.580973451	2394.778761	0.031150442	0.096646018	0	0			
very very blueberry	SUCCESS	SUCCESS	http://thebakermama.com/recipes/blueberry-donuts/	100	0	272.3463497	3.893548387	2.956672326	58.87517827	0.602716469	36.16628183	212.8421053	0.031137521	0.339494058	1.629881154	0			
mango kesari,mango sheera	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/mango-kesari-recipe/	100	0	272.4031238	5.847779844	2.844142804	56.7743994	0.846113797	15.16215694	18.86500558	0	0.416791372	0.535515061	0			
cauliflower with peanut sauce	SUCCESS	SUCCESS	https://www.tarladalal.com/Cauliflower-with-Peanut-Sauce-1728r	100	0	272.4385965	11.49824561	21.42280702	12.6877193	3.815789474	2.536842105	890.5245614	0.035087719	2.578947368	2.105263158	0			
rajma kebab	SUCCESS	SUCCESS	https://www.tarladalal.com/Rajma-Kebab-(100-Calorie-Snacks)-32610r	100	1.684210526	273.8736842	10.66926316	9.254315789	37.46421053	1.345263158	0.040421053	411.4526316	0.148210526	0.424189474	0	0			
kabuli chana kofta biryani	SUCCESS	SUCCESS	https://www.tarladalal.com/Kabuli-Chana-Kofta-Biryani-1970r	100	0	273.9168294	6.240796564	6.331823506	47.1842171	2.554939477	2.086606794	309.6021086	0.216977743	4.4065451	3.233112066	0			
akbari murg bhat,akbari biryani	SUCCESS	SUCCESS	http://www.bawarchi.com/recipe/akbari-murg-bhat-oersF0aafeggb.html	100	0	273.9663902	8.206442601	1.90699258	55.06599738	5.674378001	1.781056307	174.9725011	0.082863378	1.98699258	0.03535574	0			
ven pongal	SUCCESS	SUCCESS	https://www.tarladalal.com/Ven-Pongal-32896r	100	0	273.9671786	7.451352254	6.245409015	46.37956594	2.813522538	0.156510851	515.8964942	0.066777963	0.830307179	4.257095159	0			
sabzi ka salan,mix sabzi ka salan,mix vegetable salan	SUCCESS	SUCCESS	https://www.tarladalal.com/Subzi-ka-Salan-Vegetable-Curry-1578r	100	0	274.1485149	10.17188119	12.42693069	31.49851485	10.56039604	2.160693069	413.5445545	0.052277228	0.630059406	1.188118812	0			
homemade whole wheat bread	SUCCESS	SUCCESS	http://www.food.com/recipe/100-whole-grain-wheat-bread-181106	100	0.044280443	274.3837638	7.852339483	3.652236162	53.05763838	0.363247232	3.416797048	265.8715867	0	0.43744797	0.206642066	0			
fresh orange juice without sugar	SUCCESS	SUCCESS	0	100	0	274.7252747	0	0	0	0	0	1.142857143	0	0	0	0			
malabar style kozhipiddi,kozhi pidi,rice dumplings in chicken stew	SUCCESS	SUCCESS	https://www.archanaskitchen.com/malabar-style-kozhipiddi-recipe-rice-dumplings-in-chicken-stew-recipe	100	0	274.8491062	9.756766562	11.43914301	32.73436909	2.975920084	0.279968454	540.2728707	0.104100946	0.995130389	29.37697161	0			
moong dal toast	SUCCESS	SUCCESS	https://www.tarladalal.com/Moong-Dal-Toast-Pan--Fried-Moong-Dal-Toast-146r	100	1.25	275.2	10.1445625	7.2360625	42.637875	5.755625	1.5934375	249.575	0.1119375	0.886925	0	1.25			
homemade white bread,bread	SUCCESS	SUCCESS	http://www.food.com/recipe/basic-white-bread-for-bread-machine-81851	100	0.090566038	275.4113208	8.198218868	3.389932075	53.09959245	0.121811321	1.844830189	273.1803774	0	0.357740377	1.412830189	0.489056604			
single chhole served with chutney n pickle	SUCCESS	SUCCESS	https://www.tarladalal.com/Chole-Punjabi-Chole-Masala-Chole-Recipe-2824r	100	0	275.6593769	13.81089202	9.603094324	33.37516859	18.84161332	0.214276569	211.1101152	0.09026035	0.295065301	0	0			
moong dal parantha	SUCCESS	SUCCESS	https://www.tarladalal.com/Moong-Dal-Paratha-765r	100	1.88976378	276.2755906	10.43937008	5.330708661	49.95732283	8.283464567	2.018897638	1906.76378	0.069291339	0.237086614	0	0			
potato peas kurma,potato and peas curry,potato & peas curry	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/potato-peas-kurma-curry-recipe/	100	0	276.3396705	13.35612167	7.31495564	40.8364512	14.49835234	4.198529785	257.0570342	0.066920152	0.453019011	0.177439797	0			
thai chicken rice	SUCCESS	SUCCESS	http://www.sanjeevkapoor.com/Recipe/Thai-Chicken-Rice-Sanjeev-Kapoor-Kitchen-FoodFood.html	100	0	277.0307818	7.985370865	8.069512684	42.56553108	2.043598873	1.430477674	227.5910844	0.040913811	0.664906394	17.86085151	0			
poha firni,flattened rice firni	SUCCESS	SUCCESS	https://www.tarladalal.com/Poha-Phirni-22442r	100	0	277.7130045	7.805784753	14.73165919	27.95591928	1.582511211	5.050313901	13.27578475	1.437174888	0.114982063	0	0			
damni dhokla,5 grain dhokla	SUCCESS	SUCCESS	https://www.tarladalal.com/Damni-Dhokla-(-Non--Fried-Snacks-)-33276r	100	0.392156863	278.4754902	9.230882353	1.789215686	55.2745098	3.593137255	0.470588235	243.4803922	0.025490196	0.461862745	1.176470588	0			
mixed daal haandvo	SUCCESS	SUCCESS	https://www.tarladalal.com/Mixed-Dal-Handvo-(-Gujarati-Recipe)-583r	100	0	278.6445313	8.519375	3.326796875	52.58382813	3.42578125	1.36359375	468.2992188	0.04125	0.347609375	0.46875	0			
drunkards noodles	SUCCESS	SUCCESS	https://www.tarladalal.com/Drunkards-Noodles-467r	100	0	278.8865849	5.079234735	4.854851644	52.30296025	1.701500745	0.725902165	420.8251804	0.160801925	1.935852446	0	0			
coconut chutney,nariyal chutney	SUCCESS	SUCCESS	https://www.tarladalal.com/Healthy-Coconut-Chutney-22303r	100	0	279.1065574	8.58010929	17.36229508	22.77327869	8.793442623	0.382786885	561.4125683	0.072131148	0.197959016	0	0			
fresh orange juice with sugar	SUCCESS	SUCCESS	0	100	0	279.3393045	0	0	4.108767123	0	4.101369863	1.136986301	0	0	0	0			
chhole bhature without aloo	SUCCESS	SUCCESS	https://www.tarladalal.com/Chole-Bhature-2810r	100	0	279.7408282	10.17246059	12.7782661	31.48378841	12.47125301	0.172548758	149.075875	0.169350788	0.500020839	0	0			
mango pancakes	SUCCESS	SUCCESS	https://www.tarladalal.com/Mango-Pancakes-481r	100	1.006289308	279.8238994	2.954297694	18.26918239	26.21702306	3.5639413	5.075052411	185.4800839	0.016771488	5.471111111	24.1509434	0			
buckwheat khichdi	SUCCESS	SUCCESS	0	100	0	280.1155289	10.07156039	7.353083271	48.11917479	6.766616654	0.235903976	305.7786947	0.48432108	0.739026257	0.900225056	0			
milk kesari,milk rava kesari,milk sheera,paal kesari	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/milk-kesari-recipe/	100	0	280.7705628	4.769062049	11.33304473	40.62109668	0.085714286	14.55466089	460.1962482	0.086580087	1.024666667	5.454545455	0			
batter fried cheese stick	SUCCESS	SUCCESS	http://www.food.com/recipe/deep-fried-mozzarella-cheese-sticks-112074	100	0	281.4098548	6.427877928	9.166474247	34.67705735	3.704986504	1.476052564	646.5205981	0	3.8565786	0.017841874	0			
cabbage vada,cabbage vadai,pesarapappu cabbage vada	SUCCESS	SUCCESS	http://www.vegrecipesofindia.com/cabbage-vada-recipe-cabbage-vadai/	100	3.367003367	282.8619529	8.173030303	18.0719697	23.10425926	5.754208754	1.534175084	353.9511785	0.296296296	0.798563973	0	0			
yellow moong toast	SUCCESS	SUCCESS	https://www.tarladalal.com/Yellow-Moong-Toast-441r	100	0	283.4210526	7.80099723	7.585373961	46.17385042	1.339612188	2.572243767	237.9916898	0.11700831	0.325861496	0	1.994459834			
lifafa paneer paratha	SUCCESS	SUCCESS	https://www.tarladalal.com/Lifafa-Paneer-Paratha-37908r	100	0.64516129	284.0322581	8.483870968	5.096774194	49.29032258	0	0	324.6935484	0	0	0	0			
pan fried noodles with soya braised vegetables	SUCCESS	SUCCESS	https://www.tarladalal.com/Pan--Fried-Noodles-Chinese-Veg-Pan--Fried-Hakka-Noodles-4156r	100	0	284.0463548	3.682909244	14.892679	34.18294372	2.202804275	1.433306516	234.105122	0.254867257	0.722559936	0	0			
vegetable pan fried noodles	SUCCESS	SUCCESS	https://www.tarladalal.com/Pan--Fried-Noodles-Chinese-Veg-Pan--Fried-Hakka-Noodles-4156r	100	0	284.0463548	3.682909244	14.892679	34.18294372	2.202804275	1.433306516	234.105122	0.254867257	0.722559936	0	0			
thai green kodri	SUCCESS	SUCCESS	https://www.tarladalal.com/Thai-Green-Kodri--Diabetic-Friendly-Recipe-33671r	100	0	285.6598639	7.325714286	4.248707483	54.77632653	0.436734694	0.047755102	269.4557823	0.023945578	0.065238095	0	0			
batter fried chicken finger,chicken fingers	SUCCESS	SUCCESS	http://www.food.com/recipe/addictive-chicken-tenders-one-taste-and-youre-addicted-69990	100	0.505689001	285.937421	18.49771176	20.90383059	6.147395702	1.654424779	0.31068268	749.3097345	0.221491783	4.796335019	66.34070796	0			
instant bread idli	SUCCESS	SUCCESS	https://www.tarladalal.com/Instant-Bread-Idli-No-Fermenting-Required-42095r	100	2.644628099	286.3636364	9.384297521	2.454545455	56.32561983	1.115702479	1.537190083	530.8099174	0	0.794132231	1.487603306	0			
thai style bananas,thai style fried bananas	SUCCESS	SUCCESS	https://www.tarladalal.com/Thai-style-Bananas-480r	100	2.272727273	286.6840909	3.147681818	14.07345455	37.34397727	2.440909091	3.518522727	192.7443182	0.2	0.772913636	1.909090909	0			
